"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"1871",1641,472,1993,"r","HornLen","gaussian",6,1,-1.69742063492063,100,-79.3640873015873,4
"1872",5562,531,1993,"r","HornLen","gaussian",4,0,-1.69742063492063,100,-79.3640873015873,4
"1873",12175,513,1993,"r","HornLen","gaussian",4,0,-1.69742063492063,100,-79.3640873015873,4
"1874",11348,496,1993,"r","HornLen","gaussian",4,1,-1.69742063492063,100,-79.3640873015873,4
"1875",2803,377,1993,"r","HornLen","gaussian",4,1,-1.69742063492063,100,-79.3640873015873,4
"1876",8195,486,1993,"r","HornLen","gaussian",3,0,-1.69742063492063,100,-79.3640873015873,4
"1878",7159,580,1993,"r","HornLen","gaussian",3,0,-1.69742063492063,100,-79.3640873015873,4
"1879",2725,557,1993,"r","HornLen","gaussian",3,0,-1.69742063492063,100,-79.3640873015873,4
"1884",5102,412,1993,"r","HornLen","gaussian",2,0,-1.69742063492063,100,-79.3640873015873,4
"1886",11579,402,1993,"r","HornLen","gaussian",2,0,-1.69742063492063,100,-79.3640873015873,4
"1887",9732,287,1993,"r","HornLen","gaussian",1,0,-1.69742063492063,100,-79.3640873015873,4
"1890",9421,320,1993,"r","HornLen","gaussian",1,0,-1.69742063492063,100,-79.3640873015873,4
"1891",9760,318,1993,"r","HornLen","gaussian",1,1,-1.69742063492063,100,-79.3640873015873,4
"1892",6370,218,1993,"r","HornLen","gaussian",1,0,-1.69742063492063,100,-79.3640873015873,4
"1893",5931,183,1993,"r","HornLen","gaussian",1,0,-1.69742063492063,100,-79.3640873015873,4
"1913",3610,442,1993,"r","HornLen","gaussian",4,0,-1.69742063492063,100,-79.3640873015873,4
"1921",12562,535,1993,"r","HornLen","gaussian",6,0,-1.69742063492063,100,-79.3640873015873,4
"1923",5910,535,1993,"r","HornLen","gaussian",3,1,-1.69742063492063,100,-79.3640873015873,4
"1932",8413,177,1993,"r","HornLen","gaussian",1,0,-1.69742063492063,100,-79.3640873015873,4
"1939",827,235,1993,"r","HornLen","gaussian",1,0,1.30257936507937,100,-79.3640873015873,4
"1941",1769,215,1993,"r","HornLen","gaussian",1,0,1.30257936507937,100,-79.3640873015873,4
"1944",12607,269,1993,"r","HornLen","gaussian",1,0,1.30257936507937,100,-79.3640873015873,4
"1948",13307,271,1993,"r","HornLen","gaussian",1,0,1.30257936507937,100,-79.3640873015873,4
"1972",3597,291,1993,"r","HornLen","gaussian",1,0,1.30257936507937,100,-79.3640873015873,4
"1999",1490,227,1993,"r","HornLen","gaussian",1,0,2.30257936507937,100,-79.3640873015873,4
"2000",12740,270,1993,"r","HornLen","gaussian",1,0,2.30257936507937,100,-79.3640873015873,4
"2007",3238,315,1993,"r","HornLen","gaussian",1,0,2.30257936507937,100,-79.3640873015873,4
"2009",2541,334,1993,"r","HornLen","gaussian",1,0,2.30257936507937,100,-79.3640873015873,4
"2011",3595,292,1993,"r","HornLen","gaussian",1,0,2.30257936507937,100,-79.3640873015873,4
"2021",11867,224,1993,"r","HornLen","gaussian",1,0,2.30257936507937,100,-79.3640873015873,4
"2031",9967,313,1993,"r","HornLen","gaussian",1,1,2.30257936507937,100,-79.3640873015873,4
"2034",8219,278,1993,"r","HornLen","gaussian",1,0,2.30257936507937,100,-79.3640873015873,4
"2060",6108,394,1993,"r","HornLen","gaussian",2,0,3.30257936507937,100,-79.3640873015873,4
"2065",5038,305,1993,"r","HornLen","gaussian",1,1,3.30257936507937,100,-79.3640873015873,4
"2079",13555,333,1993,"r","HornLen","gaussian",1,0,3.30257936507937,100,-79.3640873015873,4
"2089",10766,362,1993,"r","HornLen","gaussian",1,0,3.30257936507937,100,-79.3640873015873,4
"2129",6912,157,1994,"r","HornLen","gaussian",1,1,2.30257936507937,100,-87.3640873015873,4
"2132",1490,308,1994,"r","HornLen","gaussian",2,0,2.30257936507937,100,-87.3640873015873,4
"2133",1769,297,1994,"r","HornLen","gaussian",2,0,2.30257936507937,100,-87.3640873015873,4
"2134",2173,301,1994,"r","HornLen","gaussian",2,0,2.30257936507937,100,-87.3640873015873,4
"2136",6108,447,1994,"r","HornLen","gaussian",3,0,2.30257936507937,100,-87.3640873015873,4
"2166",8692,190,1994,"r","HornLen","gaussian",1,1,3.30257936507937,100,-87.3640873015873,4
"2167",8195,504,1994,"r","HornLen","gaussian",4,0,3.30257936507937,100,-87.3640873015873,4
"2168",2725,591,1994,"r","HornLen","gaussian",4,0,3.30257936507937,100,-87.3640873015873,4
"2170",12175,527,1994,"r","HornLen","gaussian",5,0,3.30257936507937,100,-87.3640873015873,4
"2171",2803,371,1994,"r","HornLen","gaussian",5,1,3.30257936507937,100,-87.3640873015873,4
"2172",3610,451,1994,"r","HornLen","gaussian",5,0,3.30257936507937,100,-87.3640873015873,4
"2219",630,244,1994,"r","HornLen","gaussian",1,0,4.30257936507937,100,-87.3640873015873,4
"2220",13789,263,1994,"r","HornLen","gaussian",1,0,4.30257936507937,100,-87.3640873015873,4
"2221",876,309,1994,"r","HornLen","gaussian",1,0,4.30257936507937,100,-87.3640873015873,4
"2222",2841,198,1994,"r","HornLen","gaussian",1,0,4.30257936507937,100,-87.3640873015873,4
"2225",12740,381,1994,"r","HornLen","gaussian",2,0,4.30257936507937,100,-87.3640873015873,4
"2229",9760,404,1994,"r","HornLen","gaussian",2,1,4.30257936507937,100,-87.3640873015873,4
"2248",3597,367,1994,"r","HornLen","gaussian",2,0,4.30257936507937,100,-87.3640873015873,4
"2249",9967,391,1994,"r","HornLen","gaussian",2,1,4.30257936507937,100,-87.3640873015873,4
"2273",9421,411,1994,"r","HornLen","gaussian",2,0,6.30257936507937,100,-87.3640873015873,4
"2274",6370,252,1994,"r","HornLen","gaussian",2,0,6.30257936507937,100,-87.3640873015873,4
"2275",4341,421,1994,"r","HornLen","gaussian",3,0,6.30257936507937,100,-87.3640873015873,4
"2276",11829,558,1994,"r","HornLen","gaussian",4,0,6.30257936507937,100,-87.3640873015873,4
"2278",4894,518,1994,"r","HornLen","gaussian",5,0,6.30257936507937,100,-87.3640873015873,4
"2285",12400,472,1994,"r","HornLen","gaussian",3,0,6.30257936507937,100,-87.3640873015873,4
"2287",13051,262,1994,"r","HornLen","gaussian",4,1,6.30257936507937,100,-87.3640873015873,4
"2292",3238,405,1994,"r","HornLen","gaussian",2,0,7.30257936507937,100,-87.3640873015873,4
"2293",3595,387,1994,"r","HornLen","gaussian",2,0,7.30257936507937,100,-87.3640873015873,4
"2294",12607,325,1994,"r","HornLen","gaussian",2,0,7.30257936507937,100,-87.3640873015873,4
"2295",2541,432,1994,"r","HornLen","gaussian",2,0,7.30257936507937,100,-87.3640873015873,4
"2297",8219,385,1994,"r","HornLen","gaussian",2,0,7.30257936507937,100,-87.3640873015873,4
"2322",5205,522,1994,"r","HornLen","gaussian",4,0,8.30257936507937,100,-87.3640873015873,4
"2354",13789,353,1995,"r","HornLen","gaussian",2,0,1.30257936507937,100,-165.364087301587,4
"2355",2841,288,1995,"r","HornLen","gaussian",2,0,1.30257936507937,100,-165.364087301587,4
"2386",2725,594,1995,"r","HornLen","gaussian",5,0,1.30257936507937,100,-165.364087301587,4
"2394",630,323,1995,"r","HornLen","gaussian",2,0,1.30257936507937,100,-165.364087301587,4
"2395",2803,374,1995,"r","HornLen","gaussian",6,1,1.30257936507937,100,-165.364087301587,4
"2399",9760,468,1995,"r","HornLen","gaussian",3,1,1.30257936507937,100,-165.364087301587,4
"2433",11215,360,1995,"r","HornLen","gaussian",2,0,4.30257936507937,100,-165.364087301587,4
"2434",8137,278,1995,"r","HornLen","gaussian",2,0,4.30257936507937,100,-165.364087301587,4
"2438",3747,314,1995,"r","HornLen","gaussian",2,0,4.30257936507937,100,-165.364087301587,4
"2486",875,505,1995,"r","HornLen","gaussian",5,0,6.30257936507937,100,-165.364087301587,4
"2507",2650,500,1995,"r","HornLen","gaussian",5,0,6.30257936507937,100,-165.364087301587,4
"2508",9498,348,1995,"r","HornLen","gaussian",2,1,6.30257936507937,100,-165.364087301587,4
"2511",13278,344,1995,"r","HornLen","gaussian",2,0,6.30257936507937,100,-165.364087301587,4
"2514",9482,432,1995,"r","HornLen","gaussian",4,0,6.30257936507937,100,-165.364087301587,4
"2515",9509,387,1995,"r","HornLen","gaussian",4,0,6.30257936507937,100,-165.364087301587,4
"2555",5770,264,1996,"r","HornLen","gaussian",1,0,0.302579365079367,100,52.6359126984127,4
"2590",6518,295,1996,"r","HornLen","gaussian",1,0,0.302579365079367,100,52.6359126984127,4
"2593",7515,278,1996,"r","HornLen","gaussian",1,0,0.302579365079367,100,52.6359126984127,4
"2625",9542,235,1996,"r","HornLen","gaussian",1,1,1.30257936507937,100,52.6359126984127,4
"2628",10052,242,1996,"r","HornLen","gaussian",1,0,1.30257936507937,100,52.6359126984127,4
"2630",14254,237,1996,"r","HornLen","gaussian",1,0,1.30257936507937,100,52.6359126984127,4
"2634",11220,236,1996,"r","HornLen","gaussian",1,0,1.30257936507937,100,52.6359126984127,4
"2637",8051,173,1996,"r","HornLen","gaussian",1,0,1.30257936507937,100,52.6359126984127,4
"2638",9195,272,1996,"r","HornLen","gaussian",1,0,1.30257936507937,100,52.6359126984127,4
"2640",97,314,1996,"r","HornLen","gaussian",1,0,1.30257936507937,100,52.6359126984127,4
"2668",2114,257,1996,"r","HornLen","gaussian",1,1,1.30257936507937,100,52.6359126984127,4
"2675",9608,290,1996,"r","HornLen","gaussian",1,0,1.30257936507937,100,52.6359126984127,4
"2693",1841,347,1996,"r","HornLen","gaussian",1,0,1.30257936507937,100,52.6359126984127,4
"2707",9816,201,1996,"r","HornLen","gaussian",1,1,1.30257936507937,100,52.6359126984127,4
"2755",9482,458,1996,"r","HornLen","gaussian",5,0,2.30257936507937,100,52.6359126984127,4
"2758",875,516,1996,"r","HornLen","gaussian",6,0,2.30257936507937,100,52.6359126984127,4
"2765",14244,274,1996,"r","HornLen","gaussian",1,0,2.30257936507937,100,52.6359126984127,4
"2767",4402,297,1996,"r","HornLen","gaussian",1,0,2.30257936507937,100,52.6359126984127,4
"2772",954,263,1996,"r","HornLen","gaussian",1,1,2.30257936507937,100,52.6359126984127,4
"2776",13278,408,1996,"r","HornLen","gaussian",3,0,2.30257936507937,100,52.6359126984127,4
"2777",9498,445,1996,"r","HornLen","gaussian",3,1,2.30257936507937,100,52.6359126984127,4
"2785",13007,221,1996,"r","HornLen","gaussian",1,0,2.30257936507937,100,52.6359126984127,4
"2788",8962,258,1996,"r","HornLen","gaussian",1,0,2.30257936507937,100,52.6359126984127,4
"2789",13074,322,1996,"r","HornLen","gaussian",1,0,2.30257936507937,100,52.6359126984127,4
"2797",9967,479,1996,"r","HornLen","gaussian",4,1,2.30257936507937,100,52.6359126984127,4
"2808",6052,210,1996,"r","HornLen","gaussian",1,1,2.30257936507937,100,52.6359126984127,4
"2810",530,293,1996,"r","HornLen","gaussian",1,1,2.30257936507937,100,52.6359126984127,4
"2816",4396,273,1996,"r","HornLen","gaussian",1,0,2.30257936507937,100,52.6359126984127,4
"2819",2650,518,1996,"r","HornLen","gaussian",6,0,2.30257936507937,100,52.6359126984127,4
"2825",9509,392,1996,"r","HornLen","gaussian",5,0,2.30257936507937,100,52.6359126984127,4
"2836",8519,227,1996,"r","HornLen","gaussian",1,0,2.30257936507937,100,52.6359126984127,4
"2853",12607,388,1996,"r","HornLen","gaussian",4,0,4.30257936507937,100,52.6359126984127,4
"2859",3507,236,1996,"r","HornLen","gaussian",1,0,4.30257936507937,100,52.6359126984127,4
"2861",12657,228,1996,"r","HornLen","gaussian",1,0,4.30257936507937,100,52.6359126984127,4
"2864",11215,433,1996,"r","HornLen","gaussian",3,0,4.30257936507937,100,52.6359126984127,4
"2866",2803,379,1996,"r","HornLen","gaussian",7,1,4.30257936507937,100,52.6359126984127,4
"2868",2725,605,1996,"r","HornLen","gaussian",6,0,4.30257936507937,100,52.6359126984127,4
"2869",9760,510,1996,"r","HornLen","gaussian",4,1,4.30257936507937,100,52.6359126984127,4
"2870",6108,506,1996,"r","HornLen","gaussian",5,0,4.30257936507937,100,52.6359126984127,4
"2873",12670,257,1996,"r","HornLen","gaussian",1,0,4.30257936507937,100,52.6359126984127,4
"2874",5562,545,1996,"r","HornLen","gaussian",7,0,4.30257936507937,100,52.6359126984127,4
"2877",2068,229,1996,"r","HornLen","gaussian",1,0,4.30257936507937,100,52.6359126984127,4
"2878",3747,365,1996,"r","HornLen","gaussian",3,0,4.30257936507937,100,52.6359126984127,4
"2881",10146,460,1996,"r","HornLen","gaussian",3,0,4.30257936507937,100,52.6359126984127,4
"2897",13789,420,1996,"r","HornLen","gaussian",3,0,5.30257936507937,100,52.6359126984127,4
"2902",12841,271,1996,"r","HornLen","gaussian",1,0,5.30257936507937,100,52.6359126984127,4
"2913",1245,200,1996,"r","HornLen","gaussian",1,0,5.30257936507937,100,52.6359126984127,4
"2914",2173,439,1996,"r","HornLen","gaussian",4,0,5.30257936507937,100,52.6359126984127,4
"2969",5562,550,1997,"r","HornLen","gaussian",8,0,-2.69742063492063,100,19.6359126984127,4
"2971",2803,378,1997,"r","HornLen","gaussian",8,1,-2.69742063492063,100,19.6359126984127,4
"2994",6108,525,1997,"r","HornLen","gaussian",6,0,-2.69742063492063,100,19.6359126984127,4
"3002",12740,526,1997,"r","HornLen","gaussian",5,0,-2.69742063492063,100,19.6359126984127,4
"3004",9967,502,1997,"r","HornLen","gaussian",5,1,-2.69742063492063,100,19.6359126984127,4
"3009",12607,402,1997,"r","HornLen","gaussian",5,0,-2.69742063492063,100,19.6359126984127,4
"3016",3747,390,1997,"r","HornLen","gaussian",4,0,-2.69742063492063,100,19.6359126984127,4
"3017",11215,452,1997,"r","HornLen","gaussian",4,0,-2.69742063492063,100,19.6359126984127,4
"3018",630,437,1997,"r","HornLen","gaussian",4,0,-2.69742063492063,100,19.6359126984127,4
"3024",6912,362,1997,"r","HornLen","gaussian",4,1,-2.69742063492063,100,19.6359126984127,4
"3026",10146,504,1997,"r","HornLen","gaussian",4,0,-2.69742063492063,100,19.6359126984127,4
"3032",5025,396,1997,"r","HornLen","gaussian",3,0,-2.69742063492063,100,19.6359126984127,4
"3041",9816,310,1997,"r","HornLen","gaussian",2,1,-2.69742063492063,100,19.6359126984127,4
"3042",6052,286,1997,"r","HornLen","gaussian",2,1,-2.69742063492063,100,19.6359126984127,4
"3045",10052,334,1997,"r","HornLen","gaussian",2,0,-2.69742063492063,100,19.6359126984127,4
"3052",97,396,1997,"r","HornLen","gaussian",2,0,-2.69742063492063,100,19.6359126984127,4
"3053",4402,388,1997,"r","HornLen","gaussian",2,0,-2.69742063492063,100,19.6359126984127,4
"3054",530,381,1997,"r","HornLen","gaussian",2,1,-2.69742063492063,100,19.6359126984127,4
"3057",954,356,1997,"r","HornLen","gaussian",2,1,-2.69742063492063,100,19.6359126984127,4
"3059",13521,271,1997,"r","HornLen","gaussian",2,0,-2.69742063492063,100,19.6359126984127,4
"3060",1245,392,1997,"r","HornLen","gaussian",2,0,-2.69742063492063,100,19.6359126984127,4
"3062",437,265,1997,"r","HornLen","gaussian",1,0,-2.69742063492063,100,19.6359126984127,4
"3063",12752,284,1997,"r","HornLen","gaussian",1,0,-2.69742063492063,100,19.6359126984127,4
"3064",3806,239,1997,"r","HornLen","gaussian",1,1,-2.69742063492063,100,19.6359126984127,4
"3067",13985,239,1997,"r","HornLen","gaussian",1,0,-2.69742063492063,100,19.6359126984127,4
"3069",6342,255,1997,"r","HornLen","gaussian",1,0,-2.69742063492063,100,19.6359126984127,4
"3070",1120,221,1997,"r","HornLen","gaussian",1,1,-2.69742063492063,100,19.6359126984127,4
"3152",9542,291,1997,"r","HornLen","gaussian",2,1,0.302579365079367,100,19.6359126984127,4
"3153",4396,332,1997,"r","HornLen","gaussian",2,0,0.302579365079367,100,19.6359126984127,4
"3171",875,527,1997,"r","HornLen","gaussian",7,0,1.30257936507937,100,19.6359126984127,4
"3173",2650,537,1997,"r","HornLen","gaussian",7,0,1.30257936507937,100,19.6359126984127,4
"3176",9482,476,1997,"r","HornLen","gaussian",6,0,1.30257936507937,100,19.6359126984127,4
"3182",13278,461,1997,"r","HornLen","gaussian",4,0,1.30257936507937,100,19.6359126984127,4
"3197",3073,218,1997,"r","HornLen","gaussian",1,0,1.30257936507937,100,19.6359126984127,4
"3202",14037,249,1997,"r","HornLen","gaussian",1,0,1.30257936507937,100,19.6359126984127,4
"3203",6694,307,1997,"r","HornLen","gaussian",1,0,1.30257936507937,100,19.6359126984127,4
"3204",2463,218,1997,"r","HornLen","gaussian",1,0,1.30257936507937,100,19.6359126984127,4
"3233",11220,305,1997,"r","HornLen","gaussian",2,0,2.30257936507937,100,19.6359126984127,4
"3244",14254,337,1997,"r","HornLen","gaussian",2,0,3.30257936507937,100,19.6359126984127,4
"3248",6518,405,1997,"r","HornLen","gaussian",2,0,3.30257936507937,100,19.6359126984127,4
"3249",5007,292,1997,"r","HornLen","gaussian",1,0,3.30257936507937,100,19.6359126984127,4
"3254",7906,220,1997,"r","HornLen","gaussian",1,0,3.30257936507937,100,19.6359126984127,4
"3319",11731,268,1998,"r","HornLen","gaussian",1,0,-2.69742063492063,100,68.6359126984127,4
"3320",1632,241,1998,"r","HornLen","gaussian",1,0,-2.69742063492063,100,68.6359126984127,4
"3322",13880,249,1998,"r","HornLen","gaussian",1,0,-2.69742063492063,100,68.6359126984127,4
"3324",9208,234,1998,"r","HornLen","gaussian",1,0,-2.69742063492063,100,68.6359126984127,4
"3399",4469,312,1998,"r","HornLen","gaussian",1,0,-1.69742063492063,100,68.6359126984127,4
"3401",320,173,1998,"r","HornLen","gaussian",1,0,-1.69742063492063,100,68.6359126984127,4
"3402",3806,308,1998,"r","HornLen","gaussian",2,1,-1.69742063492063,100,68.6359126984127,4
"3403",6342,343,1998,"r","HornLen","gaussian",2,0,-1.69742063492063,100,68.6359126984127,4
"3404",10173,339,1998,"r","HornLen","gaussian",2,0,-1.69742063492063,100,68.6359126984127,4
"3405",9816,376,1998,"r","HornLen","gaussian",3,1,-1.69742063492063,100,68.6359126984127,4
"3406",6052,339,1998,"r","HornLen","gaussian",3,1,-1.69742063492063,100,68.6359126984127,4
"3409",97,455,1998,"r","HornLen","gaussian",3,0,-1.69742063492063,100,68.6359126984127,4
"3411",14254,385,1998,"r","HornLen","gaussian",3,0,-1.69742063492063,100,68.6359126984127,4
"3412",9542,347,1998,"r","HornLen","gaussian",3,1,-1.69742063492063,100,68.6359126984127,4
"3415",4402,459,1998,"r","HornLen","gaussian",3,0,-1.69742063492063,100,68.6359126984127,4
"3416",954,405,1998,"r","HornLen","gaussian",3,1,-1.69742063492063,100,68.6359126984127,4
"3421",630,442,1998,"r","HornLen","gaussian",5,0,-1.69742063492063,100,68.6359126984127,4
"3469",140,244,1998,"r","HornLen","gaussian",1,0,0.302579365079367,100,68.6359126984127,4
"3472",3559,289,1998,"r","HornLen","gaussian",1,0,0.302579365079367,100,68.6359126984127,4
"3481",13920,333,1998,"r","HornLen","gaussian",1,0,0.302579365079367,100,68.6359126984127,4
"3484",14037,329,1998,"r","HornLen","gaussian",2,0,0.302579365079367,100,68.6359126984127,4
"3486",6694,436,1998,"r","HornLen","gaussian",2,0,0.302579365079367,100,68.6359126984127,4
"3535",5708,323,1998,"r","HornLen","gaussian",2,0,2.30257936507937,100,68.6359126984127,4
"3538",13278,487,1998,"r","HornLen","gaussian",5,0,2.30257936507937,100,68.6359126984127,4
"3540",8137,393,1998,"r","HornLen","gaussian",5,0,2.30257936507937,100,68.6359126984127,4
"3545",9482,483,1998,"r","HornLen","gaussian",7,0,2.30257936507937,100,68.6359126984127,4
"3547",2650,545,1998,"r","HornLen","gaussian",8,0,2.30257936507937,100,68.6359126984127,4
"3551",4024,408,1998,"r","HornLen","gaussian",2,0,3.30257936507937,100,68.6359126984127,4
"3552",9393,318,1998,"r","HornLen","gaussian",2,1,3.30257936507937,100,68.6359126984127,4
"3553",3644,445,1998,"r","HornLen","gaussian",3,0,3.30257936507937,100,68.6359126984127,4
"3715",4469,380,1999,"r","HornLen","gaussian",2,0,-4.69742063492063,100,-197.364087301587,4
"3723",8051,379,1999,"r","HornLen","gaussian",4,0,-4.69742063492063,100,-197.364087301587,4
"3726",97,487,1999,"r","HornLen","gaussian",4,0,-4.69742063492063,100,-197.364087301587,4
"3733",954,423,1999,"r","HornLen","gaussian",4,1,-4.69742063492063,100,-197.364087301587,4
"3734",12657,397,1999,"r","HornLen","gaussian",4,0,-4.69742063492063,100,-197.364087301587,4
"3778",229,280,1999,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-197.364087301587,4
"3874",10457,299,1999,"r","HornLen","gaussian",2,0,3.30257936507937,100,-197.364087301587,4
"3990",4597,359,2000,"r","HornLen","gaussian",1,0,-5.69742063492063,100,-61.3640873015873,4
"3991",9060,323,2000,"r","HornLen","gaussian",1,0,-5.69742063492063,100,-61.3640873015873,4
